3110,Mother,Susumu Hirasawa平沢進,21 August 1998,Electro-Industrial,4.37,786
3111,Dr. Rock,Ween,20 September 1991,Noise Rock,4.36,761
3112,"""Okay You Can Be Tigers but No Crashing""",The Newfound Interest in Connecticut,2005,Midwest Emo,4.37,656
3113,Birth Pains of Astral Projection,maudlin of the Well,7 August 2001,Progressive Metal,4.37,519
3114,Tt1pd,Autechre,19 April 2018,IDM,4.39,264
3115,25!,Bomb the Music Industry!,15 February 2009,Pop Punk,4.52,245
3116,The Stars of Track and Field,Belle and Sebastian,18 November 1996,Twee Pop,4.35,2000
3117,Genesis,Justice,11 June 2007,French Electro,4.36,2000
3118,Turnover,Fugazi,20 March 1990,Post-Hardcore,4.36,1000
3119,Montezuma,Fleet Foxes,3 May 2011,Indie Folk,4.36,1000
3120,Nanou2,Aphex Twin,22 October 2001,Impressionism,4.36,1000
3121,Freedom of '76,Ween,27 September 1994,Philly Soul,4.36,1000
3122,Got 'Til It's Gone,Janet,15 September 1997,Neo-Soul,4.36,1000
3123,Amber Waves,Ethel Cain,8 January 2025,Slowcore,4.36,1000
3124,The Marvelous Orange Tree,Deafheaven,28 March 2025,Blackgaze,4.36,881
3125,Dendron,The Hotelier,18 February 2014,Emo,4.37,696
3126,Bloodstains,Agent Orange,November 1980,Surf Punk,4.38,473
3127,Squarepusher Theme,Squarepusher,20 May 1996,Nu Jazz,4.38,453
3128,Lightsabre Cocksucking Blues,mclusky,12 November 2001,Post-Hardcore,4.38,424
3129,Web in Front,Archers of Loaf,1992,Slacker Rock,4.38,356
3130,Something Less Than Intended,Portraits of Past,1996,Screamo,4.43,263
3131,A los jóvenes de ayer,Serú Girán,November 1980,Symphonic Prog,4.45,284
3132,Lucky,Radiohead,9 September 1995,Alternative Rock,4.30,12000
3133,R.I.P.,Playboi Carti,11 May 2018,Trap,4.33,3000
3134,Like Eating Glass,Bloc Party,2004,Post-Punk Revival,4.36,1000
3135,Bankrupt on Selling,Modest Mouse,18 November 1997,Indie Folk,4.35,2000
3136,Hung Up on a Dream,The Zombies,19 April 1968,Psychedelic Pop,4.35,2000
3137,Flume,Bon Iver,8 July 2007,Indie Folk,4.35,2000
3138,New Born,Muse,4 June 2001,Alternative Rock,4.35,2000
3139,Solid Air,John Martyn,February 1973,Singer-Songwriter,4.38,417
3140,Springtime Again,Sun Ra and His Arkestra,1979,Jazz Fusion,4.38,432
3141,Desire Lines,Deerhunter,27 September 2010,Neo-Psychedelia,4.36,1000
3142,Evoke Мe,Parannoul파란노을,3 August 2024,Post-Rock,4.36,1000
3143,Don't Be So Hard on Your Own Beauty,yeule,7 October 2021,Indie Folk,4.35,946
3144,Turn to Stone,Electric Light Orchestra,3 October 1977,Progressive Pop,4.36,881
3145,Fall on Me,R.E.M.,14 July 1986,Jangle Pop,4.37,815
3146,The Quiet Things That No One Ever Knows,Brand New,17 June 2003,Emo-Pop,4.36,819
3147,Ape Shit,Chief Keef,12 October 2013,Chicago Drill,4.37,724
3148,Body Double,Natural Snow Buildings,27 January 2009,Free Folk,4.36,703
3149,Bellyeye,Cardiacs,13 April 1995,Progressive Rock,4.37,542
3150,The Girl With the Sun in Her Head,Orbital,29 April 1996,Progressive Breaks,4.37,488
3151,Thumbsucker,Pig Destroyer,12 October 2004,Grindcore,4.37,427
3152,Fine Night,goreshit,10 January 2012,Liquid Drum and Bass,4.39,326
3153,Two-Headed Boy Pt. Two,Neutral Milk Hotel,10 February 1998,Indie Folk,4.31,6000
3154,One of These Days,Pink Floyd,5 November 1971,Space Rock,4.34,4000
3155,Golden Years,David Bowie,17 November 1975,Funk Rock,4.34,4000
3156,Diamonds From Sierra Leone,Kanye West,21 June 2005,Conscious Hip Hop,4.34,4000
3157,Moonshake,Can,1 August 1973,Krautrock,4.35,2000
3158,Zebra,Beach House,26 January 2010,Indie Pop,4.35,2000
3159,Sludgefeast,Dinosaur,July 1987,Noise Rock,4.35,2000
3160,Colossus,IDLES,30 May 2018,Art Punk,4.35,1000
3161,Can't Make a Sound,Elliott Smith,18 April 2000,Chamber Pop,4.36,1000
3162,Spider Hole,billy woods /,29 March 2019,Abstract Hip Hop,4.36,946
3163,The Invisible Man,Maruja,23 February 2024,Post-Rock,4.37,890
3164,Bittersweet (Full Length),Lianne La Havas,17 July 2020,Neo-Soul,4.36,823
3165,The Fall of Saigon,This Heat,September 1979,Experimental Rock,4.36,819
3166,Trash,Suede,3 June 1996,Glam Rock,4.38,419
3167,Impossible Light / Golden Flower,Uboa,28 June 2024,Neoclassical Darkwave,4.37,432
3168,愛の瞬間,t e l e p a t h テレパシー能力者,21 December 2015,Slushwave,4.39,330
3169,Whole New World (Doss and SOPHIE Remix),SOPHIE,29 July 2019,Bubblegum Bass,4.38,295
3170,Dumb,Nirvana,21 April 1993,Alternative Rock,4.33,5000
3171,Lost,Frank Ocean,10 July 2012,Neo-Soul,4.34,3000
3172,Black Cow,Steely Dan,23 September 1977,Jazz-Rock,4.34,2000
3173,Heavy Water,billy woods,8 April 2022,Abstract Hip Hop,4.36,1000
3174,I'm in Your Mind,King Gizzard & The Lizard Wizard,31 October 2014,Garage Rock,4.36,1000
3175,Blue Rondo a la Turk,The Dave Brubeck Quartet,21 September 1959,Cool Jazz,4.36,1000
3176,Proud Mary,Creedence Clearwater Revival,5 January 1969,Country Rock,4.36,907
3177,Left of the Dial,The Replacements,18 September 1985,Alternative Rock,4.37,810
3178,Here Comes a Regular,The Replacements,18 September 1985,Acoustic Rock,4.36,792
3179,One Rode to Asa Bay,Bathory,16 April 1990,Viking Metal,4.37,504
3180,Juanita / Kiteless / To Dream of Love,Underworld,11 March 1996,Progressive House,4.37,428
3181,Stephanie Says,The Velvet Underground,February 1985,Art Pop,4.38,448
3182,Strangers,Portishead,1995,Trip Hop,4.54,367
3183,No Fear,N.O.D.,1996,Memphis Rap,4.38,373
3184,Police Truck,Dead Kennedys,May 1980,Hardcore Punk,4.38,378
3185,Now That You've Gone,Doopees,20 October 1995,Brill Building,4.38,343
3186,Lady (Hear Me Tonight),Modjo,19 June 2000,French House,4.38,316
3187,Cut Self Not,Faraquet,24 November 2000,Post-Hardcore,4.43,257
3188,Cemetry Gates,The Smiths,16 June 1986,Jangle Pop,4.33,6000
3189,The Big Sky,Kate Bush,16 September 1985,Art Pop,4.33,4000
3190,Ageispolis,Aphex Twin,9 November 1992,Ambient Techno,4.34,4000
3191,Human Behaviour,Björk,5 July 1993,Art Pop,4.34,3000
3192,I'm Not Okay (I Promise),My Chemical Romance,8 June 2004,Pop Punk,4.34,2000
3193,Sunbather,Deafheaven,21 May 2013,Blackgaze,4.34,2000
3194,"So Fresh, So Clean",OutKast,31 October 2000,Southern Hip Hop,4.35,2000
3195,Question!,System of a Down,17 May 2005,Alternative Metal,4.35,2000
3196,Strangelove,Depeche Mode,13 April 1987,Synthpop,4.36,1000
3197,Come In,Weatherday,29 April 2019,Noise Pop,4.35,1000
3198,Bold as Love,The Jimi Hendrix Experience,1 December 1967,Blues Rock,4.36,1000
3199,Woe to All (On the Day of My Wrath),Lingua Ignota,7 June 2017,Death Industrial,4.36,720
3200,Suite: Judy Blue Eyes,"Crosby, Stills & Nash",29 May 1969,Folk Rock,4.37,563
3201,Cloud of Forgetting,Swans,17 June 2016,Post-Rock,4.35,2000
3202,I Am the Sun,Swans,1997,Noise Rock,4.52,946
3203,Everyday People,Sly & The Family Stone,November 1968,Pop Soul,4.36,799
3204,Public Witness Program,Fugazi,30 June 1993,Post-Hardcore,4.37,588
3205,Blank Generation,Richard Hell & The Voidoids,September 1977,Punk Rock,4.38,328
3206,Sex With Sun Ra (Part One - Saturnalia),Coil,June 2004,Post-Industrial,4.38,316
3207,Hitler as Kalki (SDM),Current 93,28 July 1992,Psychedelic Rock,4.38,308
3208,Torn Curtain,Television,8 February 1977,Art Rock,4.34,3000
3209,Pro : Lov : Ad,Sweet Trip,17 June 2003,IDM,4.34,3000
3210,Where the Streets Have No Name,U2,9 March 1987,Big Music,4.35,1000
3211,Spanish Castle Magic,The Jimi Hendrix Experience,1 December 1967,Hard Rock,4.36,1000
3212,Sweet Charity,Mr. Bungle,13 July 1999,Cocktail Nation,4.35,1000
3213,Roxanne,The Police,7 April 1978,New Wave,4.35,1000
3214,Into the Mystic,Van Morrison,28 February 1970,Folk Pop,4.36,802
3215,Car,Built to Spill,13 September 1994,Slacker Rock,4.36,705
3216,Winning,The Sound,November 1981,Gothic Rock,4.37,482
3217,Bustin,Neil Cicierega,1 April 2015,Plunderphonics,4.36,468
3218,Sex Bomb,Flipper,October 1981,Noise Rock,4.37,443
3219,Love and Happiness,Al Green,23 October 1972,Southern Soul,4.38,390
3220,In Love With an Apparition,pageninetynine,13 June 2001,Screamo,4.38,376
3221,The Death & Resurrection Show,Killing Joke,28 July 2003,Industrial Metal,4.38,323
3222,All the Things She Said,t.A.T.u.,25 November 2002,Pop Rock,4.38,356
3223,New Disaster,Elliott Smith,8 May 2007,Indie Folk,4.39,320
3224,"Untouchable, Part 1",Anathema,8 April 2012,Art Rock,4.38,294
3225,"II Air (Orchestral Suite No.3 in D Major, BWV.1068)",Johann Sebastian Bach /,26 September 1997,Baroque Music,4.57,287
3226,Orion,Metallica,3 March 1986,Progressive Metal,4.33,4000
3227,Wave Goodnight to Me,Jeff Rosenstock,7 September 2016,Pop Punk,4.35,1000
3228,Victim of Changes,Judas Priest,23 March 1976,Heavy Metal,4.36,970
3229,Potholderz,MF DOOM,2 September 2003,Abstract Hip Hop,4.34,3000
3230,Barbarism Begins at Home,The Smiths,11 February 1985,Dance-Punk,4.35,2000
3231,Low Life Form,Swans,1997,Noise Rock,4.52,957
3232,Theme of Laura,Akira Yamaoka山岡晃,3 October 2001,Alternative Rock,4.52,912
3233,Jawbreaker,Judas Priest,24 January 1984,Heavy Metal,4.36,740
3234,Ladyflash,The Go! Team,December 2003,Alternative Dance,4.37,622
3235,Enchanted (Taylor's Version),Taylor Swift,7 July 2023,Pop Rock,4.35,709
3236,Dead Forever,venturing,9 January 2025,Shoegaze,4.37,540
3237,Seeking Darkness Pt. 4,Huremic,13 March 2025,Post-Hardcore,4.37,540
3238,Cornflake Girl,Tori Amos,31 January 1994,Piano Rock,4.37,461
3239,Le gala des gens heureux,Gris,20 December 2007,DSBM,4.37,445
3240,Incurably Optimistic!,Tim Hecker,20 September 2004,Drone,4.38,309
3241,The Mayor of Simpleton,XTC,21 February 1989,Jangle Pop,4.38,300
3242,The Seed (2.0),The Roots,26 November 2002,Funk Rock,4.38,278
3243,透明少女,Number Girl,25 May 1999,Post-Hardcore,4.39,297
3244,Who Got da Props?,Black Moon,19 October 1993,Jazz Rap,4.42,262
3245,Oldie,OFWGKTA,20 March 2012,Boom Bap,4.50,270
3246,Climbing Up the Walls,Radiohead,16 June 1997,Art Rock,4.29,12000
3247,Decks Dark,Radiohead,8 May 2016,Art Rock,4.33,5000
3248,Sept,Sweet Trip,17 June 2003,Dream Pop,4.34,3000
3249,Enlacing,clipping.,23 October 2020,Witch House,4.34,2000
3250,Adult Diversion,Alvvays,28 October 2013,Indie Surf,4.35,1000
3251,Remorseless,billy woods,8 April 2022,Drumless,4.36,1000
3252,Last Call,Elliott Smith,14 July 1994,Slacker Rock,4.36,1000
3253,Wyclef Jean,Young Thug,26 August 2016,Pop Rap,4.35,1000
3254,Noid,Yves Tumor,26 July 2018,Neo-Psychedelia,4.35,1000
3255,Do You Like Worms (Roll Plymouth Rock),The Beach Boys,1 November 2011,Psychedelic Pop,4.36,1000
3256,When Good Dogs Do Bad Things,The Dillinger Escape Plan /,27 August 2002,Mathcore,4.36,472
3257,Sunflower,Low,21 January 2001,Slowcore,4.37,455
3258,Sugar Man,Rodriguez,5 March 1970,Psychedelic Folk,4.38,402
3259,Happy,The Wrens,9 September 2003,Midwest Emo,4.38,375
3260,Esquemas juveniles,Javiera Mena,27 August 2006,Indie Pop,4.37,411
3261,Jim Cain,Bill Callahan,14 April 2009,Americana,4.38,369
3262,Wriggle,clipping.,14 June 2016,Industrial Hip Hop,4.37,384
3263,なんてったの,Fishmans,21 October 1992,Neo-Psychedelia,4.38,352
3264,Yendo de la cama al living,Charly García,28 October 1982,Art Pop,4.38,381
3265,I Sang for the Swans,Ved Buens Ende.....,October 1995,Avant-Garde Metal,4.38,329
3266,Dancing Girl,Terry Callier,August 1972,Contemporary Folk,4.38,293
3267,Rimp Romp Ramp,This Heat,1996,Noise Rock,4.50,246
3268,Flesh Without Blood,Grimes,26 October 2015,Alternative Dance,4.34,2000
3269,Sing Swan Song,Can,October 1972,Psychedelic Rock,4.35,2000
3270,It's a Lot. It's Seamless.,The Brave Little Abacus,1 August 2009,Midwest Emo,4.35,1000
3271,Da Summa,Three-6 Mafia,25 May 1995,Southern Hip Hop,4.36,1000
3272,The Next Movement,The Roots,23 February 1999,East Coast Hip Hop,4.36,938
3273,Uncontrollable Urge,Devo,28 August 1978,New Wave,4.36,1000
3274,Fake Empire,The National,22 May 2007,Chamber Pop,4.35,1000
3275,Huge Fire,Mount Eerie,31 December 2022,Slacker Rock,4.36,1000
3276,America (Never Been),Car Seat Headrest,31 October 2014,Slacker Rock,4.35,1000
3277,You Can Call Me Al,Paul Simon,9 August 1986,Pop Rock,4.36,900
3278,Government Flu,Dead Kennedys,16 November 1982,Hardcore Punk,4.36,826
3279,First Day of My Life,Bright Eyes,25 January 2005,Indie Folk,4.36,838
3280,Cars,Gary Numan,1 September 1979,New Wave,4.36,677
3281,Cancer™ in the Water,Clarence Clarity,2 March 2015,Glitch Pop,4.36,648
3282,Wednesday Night Prayer Meeting,Charlie Mingus,March 1960,Post-Bop,4.37,627
3283,Power Stone ☀,The Rockwood Escape Plan,27 February 2012,Instrumental Hip Hop,4.37,627
3284,Manhoo,Cardiacs,10 June 1996,Britpop,4.36,536
3285,Rebel Yell,Billy Idol,24 October 1983,New Wave,4.37,561
3286,Travolta,Mr. Bungle,13 August 1991,Avant-Garde Metal,4.37,532
3287,Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,1 October 1965,Folk Rock,4.37,471
3288,Chaos Space Marine,"Black Country, New Road",12 October 2021,Progressive Pop,4.31,7000
3289,Solo,Frank Ocean,20 August 2016,Ambient Pop,4.32,6000
3290,Pulsewidth,Aphex Twin,9 November 1992,Ambient Techno,4.33,4000
3291,Design : 2 : 3,Sweet Trip,17 June 2003,Shoegaze,4.34,3000
3292,Heat,BROCKHAMPTON,18 May 2017,Hardcore Hip Hop,4.34,2000
3293,Wheels of Confusion,Black Sabbath,25 September 1972,Heavy Metal,4.35,2000
3294,Kill the Poor,Dead Kennedys,2 September 1980,Punk Rock,4.35,2000
3295,Supersonic,Oasis,11 April 1994,Britpop,4.35,2000
3296,Rated X,Miles Davis,22 November 1974,Avant-Garde Jazz,4.35,965
3297,Freewheel Burning,Judas Priest,13 January 1984,Speed Metal,4.36,757
3298,Messe de E-102,death's dynamic shroud,22 June 2022,Electropop,4.35,737
3299,Work,Gang Starr,24 February 1998,Boom Bap,4.36,737
3300,A Perfect Day Elise,PJ Harvey,14 September 1998,Alternative Rock,4.36,740
3301,Crucify,Tori Amos,6 January 1992,Piano Rock,4.36,723
3302,The Other Side,The Dismemberment Plan,22 October 2001,Math Rock,4.37,476
3303,Epizootics!,Scott Walker,27 November 2012,Experimental Rock,4.36,332
3304,Felt Just Like Vacation,Bomb the Music Industry!,26 July 2011,Punk Rock,4.37,326
3305,Subways of Your Mind,FEX,1983,Post-Punk,4.38,338
3306,Dammit,Blink 182,17 June 1997,Pop Punk,4.36,538
3307,Crying,Roy Orbison,31 July 1961,Traditional Pop,4.37,320
3308,A Little Change Could Go a Long Ways,City of Caterpillar,1 May 2002,Post-Rock,4.38,322
3309,Welcome to the Machine,Pink Floyd,12 September 1975,Art Rock,4.31,8000
3310,Just,Radiohead,2 December 1994,Alternative Rock,4.32,7000
3311,The Winner Takes It All,ABBA,21 July 1980,Europop,4.35,990
3312,After Hours,The Weeknd,19 February 2020,Alternative R&B,4.34,3000
3313,Knocks Me Off My Feet,Stevie Wonder,28 September 1976,Pop Soul,4.34,2000
3314,The Boy With the Arab Strap,Belle & Sebastian,8 September 1998,Twee Pop,4.37,585
3315,Sometimes I Don't Know What to Feel,Todd Rundgren,29 March 1973,Blue-Eyed Soul,4.36,468
3316,Future Me Hates Me,The Beths,9 May 2018,Power Pop,4.37,448
3317,Makeshift,This Heat,1996,Experimental Rock,4.52,240
3318,The Powers That B,Death Grips,17 March 2015,Industrial Hip Hop,4.33,3000
3319,Viðrar vel til loftárása,Sigur Rós,12 June 1999,Post-Rock,4.34,2000
3320,Sugarcube,Yo La Tengo,27 March 1997,Noise Pop,4.35,1000
3321,Let Me Ride,Dr. Dre,15 December 1992,G-Funk,4.35,1000
3322,The World at Large,Modest Mouse,6 April 2004,Indie Pop,4.35,1000
3323,The Sensual World,Kate Bush,18 September 1989,Art Pop,4.35,1000
3324,California Girls,The Beach Boys,5 July 1965,Pop Rock,4.35,812
3325,Divers,Joanna Newsom,23 October 2015,Chamber Folk,4.36,750
3326,Gentle Moon,Sun Kil Moon,4 November 2003,Folk Rock,4.35,1000
3327,Tell Me a Joke,Quadeca,25 October 2022,Art Pop,4.34,1000
3328,Graves of the Fathers,Cryptopsy,3 July 1996,Brutal Death Metal,4.35,1000
3329,So. Central Rain,R.E.M.,16 April 1984,Jangle Pop,4.36,956
3330,Breaking the Law,Judas Priest,14 April 1980,Heavy Metal,4.36,957
3331,Slowdive,Slowdive,5 November 1990,Shoegaze,4.36,779
3332,Red Birds Will Fly Out of the East and Destroy Paris in a Night,Coil,1 May 1999,Berlin School,4.36,705
3333,Untitled Love Song,The Angels of Light,20 March 2001,Folk Rock,4.36,573
3334,Camaraderie at Arms Length,The Caretaker,6 June 2011,Ambient,4.37,413
3335,Rebirth of Slick (Cool Like Dat),Digable Planets,October 1992,East Coast Hip Hop,4.37,403
3336,Crazy Sunshine,the pillows,2 December 1999,Power Pop,4.37,413
3337,Ibitsu,Boris With Merzbow,20 November 2007,Noise Rock,4.53,389
3338,Rock Bottom,UFO,May 1974,Heavy Metal,4.37,354
3339,裏表ラバーズ,wowaka,18 May 2011,Pop Rock,4.36,356
3340,Guillotine,Death Grips,25 April 2011,Industrial Hip Hop,4.33,4000
3341,Trapped in a Corner,Death,22 June 1993,Technical Death Metal,4.35,906
3342,Reverie / Harlequin Forest,Opeth,30 August 2005,Progressive Metal,4.35,904
3343,Ball'r (Madonna-Free Zone),DJ Sprinkles,9 August 2008,Ambient House,4.37,461
3344,Free Yourself,Jessie Ware,19 July 2022,Diva House,4.34,2000
3345,Foxy Lady,The Jimi Hendrix Experience,12 May 1967,Blues Rock,4.34,2000
3346,For Emma,Bon Iver,8 July 2007,Indie Folk,4.35,2000
3347,Too Many People,Paul McCartney /,17 May 1971,Pop Rock,4.35,2000
3348,Conrad Tokyo,A Tribe Called Quest,11 November 2016,Political Hip Hop,4.35,1000
3349,I Am the Black Wizards,Emperor,May 1993,Symphonic Black Metal,4.35,872
3350,Evening of Light,Nico,November 1968,Avant-Folk,4.35,659
3351,Deer God,Sematary & Ghost Mountain,17 July 2020,Witch House,4.36,511
3352,94 the Long Way,Jim O'Rourke,25 August 1997,Free Folk,4.37,330
3353,World Eater,Bolt Thrower,28 October 1989,Death Metal,4.38,322
3354,Traveling,Hikaru Utada宇多田ヒカル,28 November 2001,Dance-Pop,4.37,335
3355,Get Outta My Way,Kylie,5 July 2010,Dance-Pop,4.37,330
3356,Lashed to the Slave Stick,Nile,24 May 2005,Technical Death Metal,4.38,305
3357,Moja,Miles Davis,1977,Jazz Fusion,4.53,329
3358,Full Moon,Brandy,2 January 2002,Contemporary R&B,4.38,291
3359,Soundsection,Swans,15 June 1996,Post-Rock,4.39,275
3360,Revenge 2,SpaceGhostPurrp AKA Purrple Haze,9 May 2016,Cloud Rap,4.38,297
3361,Open Face Surgery,Cryptopsy,25 November 1994,Brutal Death Metal,4.38,325
3362,Snow Globes,"Black Country, New Road",19 January 2022,Post-Rock,4.30,7000
3363,Subterraneans,David Bowie,14 January 1977,Ambient,4.33,3000
3364,Ian Curtis Wishlist,Xiu Xiu,18 February 2003,Experimental,4.33,2000
3365,Sugar Kane,Sonic Youth,21 July 1992,Alternative Rock,4.35,901
3366,bmbmbm,black midi,8 June 2018,Noise Rock,4.31,3000
3367,Pull Out the Pin,Kate Bush,1 September 1982,Art Pop,4.34,2000
3368,Rhinoceros,Smashing Pumpkins,April 1991,Alternative Rock,4.36,885
3369,Don Diasco,Xiu Xiu,19 February 2002,Experimental Rock,4.35,818
3370,Criminology,Raekwon,June 1995,East Coast Hip Hop,4.35,831
3371,The Gods Must Be Crazy,Armand Hammer,26 September 2023,Experimental Hip Hop,4.36,821
3372,Drain Counter,Lil Ugly Mane,18 December 2015,Cloud Rap,4.36,781
3373,Uncertain Smile,The The,October 1982,New Wave,4.36,705
3374,Winter,Tori Amos,6 January 1992,Singer-Songwriter,4.35,747
3375,April Ethereal,Opeth,11 May 1998,Progressive Metal,4.36,711
3376,"Wolves, Lower",R.E.M.,24 August 1982,Jangle Pop,4.36,665
3377,Check,Young Thug,8 April 2015,Trap,4.36,665
3378,No Woman No Cry,The Wailers,25 October 1974,Roots Reggae,4.36,538
3379,The Leanover,Life Without Buildings,March 2000,Indie Rock,4.36,525
3380,Alpha,C418,9 November 2013,Modern Classical,4.52,577
3381,Luv(sic) Part 5,Nujabes /,9 December 2015,Jazz Rap,4.37,606
3382,Memory Machine,The Dismemberment Plan,26 October 1999,Post-Hardcore,4.34,2000
3383,Wah-Wah,George Harrison,30 November 1970,Pop Rock,4.34,2000
3384,Twistin,Lil Ugly Mane,18 January 2012,Memphis Rap,4.34,2000
3385,Village Green,The Kinks,May 1967,Baroque Pop,4.35,1000
3386,The Perfect Kiss,New Order,13 May 1985,Synthpop,4.35,1000
3387,Feel Like Makin' Love,D'Angelo,25 January 2000,Neo-Soul,4.35,1000
3388,Flint (For the Unemployed and Underpaid),Sufjan Stevens,1 July 2003,Singer-Songwriter,4.36,925
3389,Virginal II,Tim Hecker,14 October 2013,Ambient,4.36,894
3390,Echos Myron,Guided by Voices,21 June 1994,Power Pop,4.36,867
3391,Rick's Piano,Mac Miller,17 January 2025,Jazz Rap,4.35,1000
3392,Rival Dealer,Burial,11 December 2013,Future Garage,4.35,821
